country,isonum,isocode,year,busi,econ,educ,envi,gove,heal,pers,safe,soci,prosperity
Zambia,894,ZMB,2007,44.9276237487793,45.25148391723633,37.58028030395508,59.13149642944336,42.5316047668457,57.86145782470703,51.12087631225586,62.42394256591797,47.54795837402344,49.81963602701823
Zimbabwe,716,ZWE,2007,23.943567276000977,51.26545333862305,48.307212829589844,51.99347305297852,19.968524932861328,54.63358688354492,39.76485824584961,55.90795135498047,43.331729888916016,43.2351508670383
Afghanistan,4,AFG,2008,35.69316101074219,53.4597282409668,22.95443725585937,40.02061462402344,29.35858726501465,52.24007415771485,30.00615310668945,37.399112701416016,37.69165802001953,37.64705848693848
Angola,24,AGO,2008,28.59781646728516,51.65153884887695,36.21887969970703,47.913978576660156,30.85690689086914,56.99851608276367,45.790122985839844,56.41912078857422,46.54291152954102,44.55442131890191
Albania,8,ALB,2008,47.72447967529297,60.86312484741211,55.94550323486328,51.1685562133789,43.49728393554688,74.5724105834961,59.09072875976562,70.09166717529297,41.7406120300293,56.07715182834201
United Arab Emirates,784,ARE,2008,58.07464218139648,66.65776062011719,59.89180374145508,61.77875518798828,49.64459991455078,77.9898910522461,48.2357177734375,80.54093170166016,52.18182373046875,61.66621398925781
Argentina,32,ARG,2008,46.1721305847168,61.46648025512695,52.332191467285156,64.36335754394531,44.09147644042969,74.15382385253906,62.52742385864258,68.36228179931639,48.53713607788086,58.00070020887587
Armenia,51,ARM,2008,45.85680770874024,54.69518280029297,60.12068557739258,56.47160339355469,38.074485778808594,68.34123229980469,50.66034698486328,69.35484313964844,41.636024475097656,53.91235690646701
Australia,36,AUS,2008,73.77753448486328,79.38072967529297,79.06463623046875,74.29218292236328,80.67377471923828,80.97697448730469,84.31869506835938,80.49201965332031,67.21636962890625,77.79921298556857
Austria,40,AUT,2008,67.14084625244139,80.17708587646484,75.99188232421875,70.75004577636719,77.2318344116211,79.98390197753906,72.08670043945312,82.11763000488281,67.2186279296875,74.74428388807509
Azerbaijan,31,AZE,2008,47.998390197753906,57.00146102905274,61.06950759887695,43.811622619628906,36.088172912597656,65.62593841552734,47.25437927246094,61.90966415405274,42.91230010986328,51.51904847886827
Burundi,108,BDI,2008,29.77507781982422,44.65364837646485,30.83771133422852,56.36628723144531,36.64849090576172,59.87138748168945,43.7602653503418,50.55388259887695,34.53563690185547,43.00026533338759
Belgium,56,BEL,2008,66.79948425292969,78.26799774169922,78.63236236572266,56.9315185546875,73.36135864257812,80.77904510498047,85.35171508789062,78.91651153564453,58.1805534362793,73.02450519137912
Benin,204,BEN,2008,32.402400970458984,51.793922424316406,25.552112579345703,57.74393081665039,49.66434860229492,53.59107208251953,62.08211135864258,64.55561065673828,36.40393447875977,48.1988271077474
Burkina Faso,854,BFA,2008,34.04290771484375,52.86112976074219,25.00023460388184,58.774375915527344,39.91465759277344,60.21141815185547,58.72839736938477,69.28152465820311,42.00977325439453,48.98049100240072
Bangladesh,50,BGD,2008,44.456993103027344,54.23951721191406,36.54142379760742,47.85130310058594,39.47746658325195,66.75814056396484,46.16049575805664,68.06465148925781,41.0932731628418,49.40480719672309
Bulgaria,100,BGR,2008,50.60971450805664,62.30407333374024,61.54729080200195,55.5518798828125,48.9927864074707,69.18264007568361,62.42319869995117,72.0566177368164,42.63509368896485,58.367032792833115
Bahrain,48,BHR,2008,54.97092056274414,68.82124328613281,62.14391708374024,52.63540267944336,49.90943908691406,77.88188171386719,45.16652297973633,76.21421813964844,53.04727554321289,60.087869008382164
Belarus,112,BLR,2008,39.19877243041992,64.40457916259766,62.63544464111328,61.30144119262695,30.45142364501953,68.41506195068361,36.9078483581543,65.91280364990234,40.7504997253418,52.219763861762154
Belize,84,BLZ,2008,47.08831787109375,61.21002578735352,51.21326446533203,63.29297256469727,47.257240295410156,72.59400177001953,61.3743896484375,64.41808319091797,49.93008804321289,57.59759818183051
Bolivia,68,BOL,2008,37.4560546875,55.87252426147461,54.85249710083008,58.17946243286133,40.17768478393555,64.36894989013672,57.30434036254883,63.78662490844727,47.502685546875,53.277869330512154
Brazil,76,BRA,2008,46.51830673217773,67.73861694335939,53.01289367675781,70.3062744140625,51.04051208496094,72.54397583007812,66.25064849853516,64.77713012695311,51.72468566894531,60.43478266398112
Botswana,72,BWA,2008,49.51449584960938,57.08726119995117,55.26548767089844,63.32018280029297,66.074462890625,69.35741424560547,65.69824981689453,62.281959533691406,52.1627311706543,60.084693908691406
Central African Republic,140,CAF,2008,32.305957794189446,46.8583869934082,16.357240676879886,58.41017532348633,30.8809871673584,48.33172988891602,41.05168151855469,46.274009704589844,49.44056701660156,41.10119289822049
Canada,124,CAN,2008,73.19297790527344,79.71398162841797,76.82129669189453,70.70731353759766,78.1288833618164,80.66238403320312,90.51536560058594,79.889892578125,65.52363586425781,77.2395256890191
Switzerland,756,CHE,2008,71.3790512084961,80.0889892578125,76.8793716430664,74.23982238769531,80.15361022949219,82.9505386352539,82.00517272949219,81.88167572021484,61.28546142578125,76.76263258192274
Chile,152,CHL,2008,53.42909622192383,64.07310485839844,65.81374359130861,67.52156066894531,67.22751617431639,75.2647933959961,57.46080780029297,68.66448974609375,52.257728576660156,63.523649003770615
China,156,CHN,2008,49.99004745483398,70.2730712890625,64.76390838623047,48.42034912109375,36.210933685302734,74.89183807373047,37.07522201538086,69.49412536621094,39.95454788208008,54.56378258599175
Ivory Coast,384,CIV,2008,35.18064117431641,50.50214004516602,26.5317325592041,58.30627822875977,26.27764320373535,52.29841613769531,50.05971908569336,59.94096374511719,39.5,44.288614908854164
Cameroon,120,CMR,2008,34.92571258544922,52.01097869873047,41.24892044067383,56.02901077270508,27.131378173828125,58.38467407226562,39.46339416503906,59.46266555786133,46.11832046508789,46.08611721462674
Democratic Republic of Congo,180,COD,2008,29.71253776550293,44.45334243774414,22.418842315673828,43.6190299987793,30.53854942321777,48.90432739257813,33.124317169189446,40.52397155761719,41.21443176269531,37.16770553588867
Congo,178,COG,2008,34.945178985595696,43.24156188964844,38.163421630859375,56.825279235839844,26.08644294738769,53.09967422485352,45.56707763671875,57.71393585205078,40.40036010742188,44.004770278930664
Colombia,170,COL,2008,52.64386367797852,58.7254753112793,52.72815322875977,67.64266967773439,49.20027160644531,73.04507446289062,59.81194305419922,43.73950958251953,52.92802429199219,56.71833165486654
Comoros,174,COM,2008,33.572616577148445,45.97839736938477,29.4560489654541,53.92441177368164,35.997764587402344,56.527626037597656,37.89358901977539,58.88490676879883,41.86363220214844,43.78877703348795
Costa Rica,188,CRI,2008,49.11904525756836,65.87078094482422,60.39167022705078,66.38847351074219,62.79302215576172,77.23345947265625,78.5417709350586,67.67346954345703,54.59681701660156,64.73427878485785
Cyprus,196,CYP,2008,57.93980407714844,75.24452209472656,59.61579132080078,59.22806930541992,72.43277740478516,77.94853973388672,70.03992462158203,79.84234619140625,54.8636360168457,67.46171230740018
Czech Republic,203,CZE,2008,50.93982696533203,73.61192321777344,68.75254821777344,65.44580078125,61.01949691772461,77.56803894042969,76.90668487548828,76.12993621826172,48.23847579956055,66.51252577039931
Germany,276,DEU,2008,65.87773132324219,79.96334075927734,74.53836822509766,70.37646484375,76.96434783935547,80.9707260131836,78.0588607788086,82.86721801757812,62.62045669555664,74.6930571662055
Djibouti,262,DJI,2008,29.18283653259277,53.54691696166992,52.48776626586914,59.49495315551758,38.85609436035156,62.38030242919922,55.89960861206055,62.90024948120117,52.70754623413086,51.93958600362142
Denmark,208,DNK,2008,73.53108215332031,84.41252899169922,77.78925323486328,64.83126068115234,86.28636932373047,79.25993347167969,79.73011016845703,83.47270202636719,63.9359130859375,77.0276836819119
Dominican Republic,214,DOM,2008,46.97630310058594,57.6284408569336,50.74435424804688,72.14877319335938,47.0923080444336,69.45570373535156,72.44560241699219,57.73836898803711,50.08245849609375,58.25692367553711
Algeria,12,DZA,2008,41.11004257202149,54.60316467285156,52.61780166625977,63.18046951293945,35.27716064453125,71.75083923339844,34.91272354125977,64.33307647705078,44.37754821777344,51.35142517089844
Ecuador,218,ECU,2008,38.61103820800781,55.04559326171875,53.53864288330078,72.67855834960938,37.62094497680664,74.47762298583984,58.1949462890625,57.59205627441406,45.39204406738281,54.79460525512695
Egypt,818,EGY,2008,39.57632446289063,58.68017196655274,51.74002075195313,48.71524429321289,38.96761322021485,65.71581268310547,31.751361846923828,69.17621612548828,43.26570510864258,49.73205227322049
Spain,724,ESP,2008,59.15118026733398,74.08204650878906,70.5638198852539,68.56985473632811,68.91048431396484,79.9490966796875,86.15103149414062,77.85147094726562,55.28727722167969,71.16847356160481
Estonia,233,EST,2008,55.27146911621094,71.90837860107422,65.70411682128906,69.88976287841797,66.46994781494139,71.83528900146484,68.96871185302734,71.89926147460938,49.12793350219727,65.67498567369249
Ethiopia,231,ETH,2008,40.46832275390625,58.212120056152344,36.054237365722656,50.24472427368164,40.29673385620117,52.169334411621094,48.03503036499024,57.4442024230957,42.17772674560547,47.23360358344184
Finland,246,FIN,2008,72.04933166503906,81.12930297851562,76.53926849365234,76.25668334960938,84.8426284790039,79.63887023925781,80.435546875,80.92078399658203,60.86455154418945,76.96410751342773
France,250,FRA,2008,63.829551696777344,78.13232421875,72.63400268554688,70.53955841064453,70.40276336669922,80.49747467041016,76.93367767333984,79.82684326171875,55.9082260131836,72.07826911078558
Gabon,266,GAB,2008,41.11506271362305,45.76876449584961,47.7037239074707,58.60136795043945,32.61207962036133,58.01522827148438,51.13953399658203,56.00405883789063,42.5,48.16220219930013
United Kingdom,826,GBR,2008,72.21845245361328,79.71356201171875,74.62616729736328,74.8129653930664,73.48434448242188,79.23821258544922,80.68360900878906,77.24671173095703,61.83454895019531,74.87317487928603
Georgia,268,GEO,2008,45.04100036621094,55.47541427612305,58.94643020629883,52.60405731201172,45.32109069824219,69.34820556640625,52.41487121582031,57.194496154785156,42.53236389160156,53.208658854166664
Ghana,288,GHA,2008,40.9444465637207,58.47674179077149,44.953880310058594,60.90057373046875,56.05994415283203,61.82516860961914,61.77318572998047,68.34022521972656,51.298545837402344,56.063634660508896
Guinea,324,GIN,2008,35.370513916015625,45.99121475219727,21.906539916992188,61.68645477294922,33.05415725708008,48.10975646972656,48.81768417358398,55.8516731262207,46.79050064086914,44.17538833618164
Greece,300,GRC,2008,50.52241134643555,71.27838897705078,59.17179489135742,65.06818389892578,61.36564636230469,78.95249938964844,64.50128936767578,77.55520629882812,45.14273071289063,63.72868347167969
Guatemala,320,GTM,2008,48.81126403808594,61.71587753295898,46.67277145385742,65.92025756835939,43.12930679321289,71.73787689208984,51.15388488769531,62.40597534179688,52.79155349731445,56.03764088948568
Guyana,328,GUY,2008,39.52415084838867,56.42462921142578,52.36197280883789,61.86798858642578,45.73048782348633,68.45981597900389,60.19983291625977,63.896202087402344,54.54800033569336,55.89034228854709
Hong Kong,344,HKG,2008,75.21508026123047,76.37903594970703,73.31282043457031,56.19427108764648,65.87580871582031,81.55661010742188,69.83146667480469,83.39994049072266,52.40908813476562,70.46379131740994
Honduras,340,HND,2008,49.58440780639648,56.24931335449219,52.77081680297852,57.59643936157226,42.12645721435547,72.38243103027344,64.59487915039061,59.01636505126953,51.59429931640625,56.212823232014976
Croatia,191,HRV,2008,46.11702728271485,66.84584045410156,63.945556640625,60.1926155090332,53.00201797485352,74.63298034667969,65.60838317871094,75.1287612915039,41.84550476074219,60.813187493218315
Hungary,348,HUN,2008,53.18543243408203,66.74931335449219,63.90436935424805,50.53297424316406,59.11430740356445,74.6620864868164,70.8949203491211,75.08099365234375,48.20772933959961,62.48134740193685
Indonesia,360,IDN,2008,46.28625869750977,63.33758163452149,53.768043518066406,58.56255340576172,51.31980895996094,67.21860504150389,38.160491943359375,74.54431915283203,49.48550033569336,55.853684743245445
India,356,IND,2008,48.62373352050781,63.42375946044922,47.09955215454102,46.99260711669922,56.44392395019531,58.614601135253906,48.42205047607422,52.19614028930664,40.598480224609375,51.37942759195963
Ireland,372,IRL,2008,69.61674499511719,77.21537017822266,76.6034927368164,70.78723907470703,76.26951599121094,79.14898681640625,84.68992614746094,82.01458740234375,65.00136566162111,75.70524766710069
Iran,364,IRN,2008,41.73402786254883,54.0263671875,54.24665069580078,55.25435256958008,32.80630874633789,71.4253158569336,27.85185241699219,56.86132431030274,45.5406379699707,48.86075973510742
Iraq,368,IRQ,2008,31.14520835876465,44.52507019042969,36.07439422607422,35.57727432250977,30.26334381103516,60.4743537902832,29.39911460876465,46.48863220214844,43.034523010253906,39.66465716891818
Iceland,352,ISL,2008,69.72776031494139,77.83171081542969,66.32840728759766,71.57833862304688,79.38485717773438,83.3572769165039,84.45047760009766,86.47129821777344,63.89091110229492,75.89122645060222
Israel,376,ISR,2008,61.05868911743164,74.30842590332031,71.14462280273438,50.10017776489258,64.33419036865234,79.28064727783203,53.11427307128906,64.13626098632811,50.12909317016602,63.067375606960724
Italy,380,ITA,2008,52.29736709594727,70.07307434082031,70.03890991210939,62.9791145324707,57.90193176269531,78.32390594482422,69.07091522216797,77.56774139404297,53.02454376220703,65.69750044080946
Jamaica,388,JAM,2008,50.418235778808594,60.77357482910156,53.8524284362793,63.65393447875977,50.97857284545898,73.6780776977539,63.10335922241211,59.06220245361328,52.6990966796875,58.69105360243056
Jordan,400,JOR,2008,45.37175369262695,58.8455810546875,55.00714874267578,59.13888168334961,49.31928634643555,73.95831298828125,38.73327255249024,72.85081481933594,43.17727661132813,55.155814276801216
Japan,392,JPN,2008,66.10739135742189,74.92890167236328,72.54143524169922,62.17167282104492,68.54261016845703,82.15328216552734,63.838356018066406,84.21282196044922,49.29364013671875,69.31001239352756
Kazakhstan,398,KAZ,2008,48.02681350708008,62.01594543457031,64.62093353271484,56.95146942138672,35.22668838500977,68.67410278320311,40.03617858886719,65.36891174316406,41.03099822998047,53.55022684733073
Kenya,404,KEN,2008,50.42471313476562,53.29135513305664,48.4491081237793,54.3731575012207,39.23151779174805,61.40183639526367,46.36864852905274,51.13000869750977,52.26029586791992,50.77007124159071
Kyrgyzstan,417,KGZ,2008,45.21052932739258,56.769935607910156,56.4814338684082,58.76971054077149,34.36539459228516,70.53363800048828,49.8492660522461,67.52280426025389,44.76727294921875,53.8077761332194
Cambodia,116,KHM,2008,40.96021270751953,58.96188735961914,51.34809112548828,55.268150329589844,37.87292098999024,62.74421310424805,55.98134231567383,62.86651611328125,42.41482162475586,52.046461741129555
South Korea,410,KOR,2008,56.96807479858398,73.79061126708984,72.75589752197266,55.99700164794922,60.49209213256836,78.17867279052734,56.540916442871094,75.61044311523438,45.10950088500977,63.93813451131185
